country,scenario,metric,baseline_value,comparison_value,difference
MLI,tobacco_t5,Total healthy years lived by 2035,274094611.56,274094865.56,254.0
MLI,tobacco_t5,Economic benefit (USD) by 2030,43880502300.79096,43880543592.92783,41292.13687133789
MLI,tobacco_t5,Economic benefit (USD) by 2035,81777239554.5309,81777415309.003,175754.4721069336
MLI,tobacco_t5,Intervention cost (USD) by 2030,0,6027971.98744909,6027971.98744909
MLI,tobacco_t5,Intervention cost (USD) by 2035,0,11022934.049630623,11022934.049630623
MLT,tobacco_t1,Total deaths averted by 2030,26961.080000000005,26961.059999999998,-0.020000000007712515
MLT,tobacco_t1,Total deaths averted by 2035,55415.16000000001,55415.130000000005,-0.030000000006111804
MLT,tobacco_t1,Cases averted by 2030,273401.72,273275.08999999997,-126.63000000000466
MLT,tobacco_t1,Cases averted by 2035,531992.17,531598.8099999999,-393.36000000010245
MLT,tobacco_t1,Total healthy years lived by 2030,2938305.1,2938309.1500000004,4.050000000279397
MLT,tobacco_t1,Total healthy years lived by 2035,5644423.68,5644436.249999999,12.5699999993667
MLT,tobacco_t1,Economic benefit (USD) by 2030,63796949699.48503,63797055142.25838,105442.77334594727
MLT,tobacco_t1,Economic benefit (USD) by 2035,112390172709.18768,112390465620.30505,292911.11737060547
MLT,tobacco_t1,Intervention cost (USD) by 2030,0,225407.15283247342,225407.15283247342
MLT,tobacco_t1,Intervention cost (USD) by 2035,0,402601.3082735755,402601.3082735755
MLT,asthma_cr1,Total deaths averted by 2030,26961.080000000005,26961.08,-3.637978807091713e-12
MLT,asthma_cr1,Total deaths averted by 2035,55415.16000000001,55415.16,-7.275957614183426e-12
MLT,asthma_cr1,Cases averted by 2030,273401.72,273401.72,0.0
MLT,asthma_cr1,Cases averted by 2035,531992.17,531992.17,0.0
MLT,asthma_cr1,Total healthy years lived by 2030,2938305.1,2938843.46,538.3599999998696
MLT,asthma_cr1,Total healthy years lived by 2035,5644423.68,5645704.94,1281.2600000007078
MLT,asthma_cr1,Economic benefit (USD) by 2030,63796949699.48503,63807081996.034134,10132296.549102783
MLT,asthma_cr1,Economic benefit (USD) by 2035,112390172709.18768,112412070029.28137,21897320.093688965
MLT,asthma_cr1,Intervention cost (USD) by 2030,0,2093066.407776559,2093066.407776559
MLT,asthma_cr1,Intervention cost (USD) by 2035,0,3738440.662687317,3738440.662687317
MLT,tobacco_t2,Total deaths averted by 2030,26961.080000000005,26961.040000000005,-0.040000000000873115
MLT,tobacco_t2,Total deaths averted by 2035,55415.16000000001,55415.1,-0.06000000001222361
MLT,tobacco_t2,Cases averted by 2030,273401.72,273312.91000000003,-88.80999999993946
MLT,tobacco_t2,Cases averted by 2035,531992.17,531606.11,-386.0600000000559
MLT,tobacco_t2,Total healthy years lived by 2030,2938305.1,2938307.9400000004,2.8400000003166497
MLT,tobacco_t2,Total healthy years lived by 2035,5644423.68,5644436.0200000005,12.340000000782311
MLT,tobacco_t2,Economic benefit (USD) by 2030,63796949699.48503,63797022115.904305,72416.41927337646
MLT,tobacco_t2,Economic benefit (USD) by 2035,112390172709.18768,112390454559.90427,281850.71658325195
MLT,tobacco_t2,Intervention cost (USD) by 2030,0,708422.4784985699,708422.4784985699
MLT,tobacco_t2,Intervention cost (USD) by 2035,0,1265318.3937061278,1265318.3937061278
MLT,tobacco_t3,Total deaths averted by 2030,26961.080000000005,26961.060000000005,-0.020000000000436557
MLT,tobacco_t3,Total deaths averted by 2035,55415.16000000001,55415.130000000005,-0.030000000006111804
MLT,tobacco_t3,Cases averted by 2030,273401.72,273348.55000000005,-53.169999999925494
MLT,tobacco_t3,Cases averted by 2035,531992.17,531761.14,-231.03000000002794
MLT,tobacco_t3,Total healthy years lived by 2030,2938305.1,2938306.79,1.6899999999441206
MLT,tobacco_t3,Total healthy years lived by 2035,5644423.68,5644431.06,7.379999999888241
MLT,tobacco_t3,Economic benefit (USD) by 2030,63796949699.48503,63796993034.47734,43334.99230957031
MLT,tobacco_t3,Economic benefit (USD) by 2035,112390172709.18768,112390341316.591,168607.4033203125
MLT,tobacco_t3,Intervention cost (USD) by 2030,0,128804.08664371475,128804.08664371475
MLT,tobacco_t3,Intervention cost (USD) by 2035,0,230057.88785695407,230057.88785695407
MLT,tobacco_t6,Total deaths averted by 2030,26961.080000000005,26961.07,-0.010000000005675247
MLT,tobacco_t6,Total deaths averted by 2035,55415.16000000001,55415.14000000001,-0.020000000004074536
MLT,tobacco_t6,Cases averted by 2030,273401.72,273336.1,-65.61999999999534
MLT,tobacco_t6,Cases averted by 2035,531992.17,531706.99,-285.1800000000512
MLT,tobacco_t6,Total healthy years lived by 2030,2938305.1,2938307.2,2.1000000000931323
MLT,tobacco_t6,Total healthy years lived by 2035,5644423.68,5644432.8,9.120000000111759
MLT,tobacco_t6,Economic benefit (USD) by 2030,63796949699.48503,63797003195.46065,53495.97561645508
MLT,tobacco_t6,Economic benefit (USD) by 2035,112390172709.18768,112390380874.99979,208165.81210327148
MLT,tobacco_t6,Intervention cost (USD) by 2030,0,128804.08702075314,128804.08702075314
MLT,tobacco_t6,Intervention cost (USD) by 2035,0,230057.889479197,230057.889479197
MLT,tobacco_t4,Total deaths averted by 2030,26961.080000000005,26961.05,-0.030000000006111804
MLT,tobacco_t4,Total deaths averted by 2035,55415.16000000001,55415.06999999999,-0.09000000001833541
MLT,tobacco_t4,Cases averted by 2030,273401.72,273277.08,-124.63999999995576
MLT,tobacco_t4,Cases averted by 2035,531992.17,531450.23,-541.9400000000605
MLT,tobacco_t4,Total healthy years lived by 2030,2938305.1,2938309.09,3.989999999757856
MLT,tobacco_t4,Total healthy years lived by 2035,5644423.68,5644441.01,17.330000000074506
MLT,tobacco_t4,Economic benefit (USD) by 2030,63796949699.48503,63797051352.08775,101652.60272216797
MLT,tobacco_t4,Economic benefit (USD) by 2035,112390172709.18768,112390568481.48572,395772.29803466797
MLT,tobacco_t4,Intervention cost (USD) by 2030,0,128804.08736579664,128804.08736579664
MLT,tobacco_t4,Intervention cost (USD) by 2035,0,230057.89107920215,230057.89107920215
MLT,tobacco_t5,Total deaths averted by 2030,26961.080000000005,26961.05,-0.030000000006111804
MLT,tobacco_t5,Total deaths averted by 2035,55415.16000000001,55415.11,-0.05000000001018634
MLT,tobacco_t5,Cases averted by 2030,273401.72,273295.01,-106.70999999996275
MLT,tobacco_t5,Cases averted by 2035,531992.17,531528.27,-463.9000000000233
MLT,tobacco_t5,Total healthy years lived by 2030,2938305.1,2938308.51,3.4099999996833503
MLT,tobacco_t5,Total healthy years lived by 2035,5644423.68,5644438.510000001,14.830000001005828
MLT,tobacco_t5,Economic benefit (USD) by 2030,63796949699.48503,63797036714.56746,87015.08242797852
MLT,tobacco_t5,Economic benefit (USD) by 2035,112390172709.18768,112390511435.51408,338726.32640075684
MLT,tobacco_t5,Intervention cost (USD) by 2030,0,128804.08698779845,128804.08698779845
MLT,tobacco_t5,Intervention cost (USD) by 2035,0,230057.89070120396,230057.89070120396
MRT,tobacco_t1,Total deaths averted by 2030,187587.21000000002,187586.88,-0.33000000001629815
MRT,tobacco_t1,Total deaths averted by 2035,358247.94999999995,358246.75000000006,-1.1999999998952262
MRT,tobacco_t1,Cases averted by 2030,1798810.78,1798357.0899999999,-453.69000000017695
MRT,tobacco_t1,Cases averted by 2035,3809598.03,3808243.46,-1354.5699999998324
MRT,tobacco_t1,Total healthy years lived by 2030,28172416.569999997,28172454.82,38.25000000372529
MRT,tobacco_t1,Total healthy years lived by 2035,54788843.14,54788958.7,115.56000000238419
MRT,tobacco_t1,Economic benefit (USD) by 2030,14745925605.236485,14745968012.981606,42407.7451210022
MRT,tobacco_t1,Economic benefit (USD) by 2035,27226131179.048527,27226251064.135612,119885.08708572388
MRT,tobacco_t1,Intervention cost (USD) by 2030,0,2149707.929728494,2149707.929728494
MRT,tobacco_t1,Intervention cost (USD) by 2035,0,3880212.8836252373,3880212.8836252373
MRT,asthma_cr1,Total deaths averted by 2030,187587.21000000002,187587.21000000002,0.0
MRT,asthma_cr1,Total deaths averted by 2035,358247.94999999995,358247.94999999995,0.0
MRT,asthma_cr1,Cases averted by 2030,1798810.78,1798810.78,0.0
MRT,asthma_cr1,Cases averted by 2035,3809598.03,3809598.03,0.0
MRT,asthma_cr1,Total healthy years lived by 2030,28172416.569999997,28182545.2,10128.630000002682
MRT,asthma_cr1,Total healthy years lived by 2035,54788843.14,54814814.69,25971.54999999702
MRT,asthma_cr1,Economic benefit (USD) by 2030,14745925605.236485,14749913037.328827,3987432.0923423767
MRT,asthma_cr1,Economic benefit (USD) by 2035,27226131179.048527,27235784726.737915,9653547.689388275
MRT,asthma_cr1,Intervention cost (USD) by 2030,0,19961573.199653108,19961573.199653108
MRT,asthma_cr1,Intervention cost (USD) by 2035,0,36030545.75031479,36030545.75031479
MRT,tobacco_t2,Total deaths averted by 2030,187587.21000000002,187587.01,-0.20000000001164153
MRT,tobacco_t2,Total deaths averted by 2035,358247.94999999995,358246.82,-1.129999999946449
MRT,tobacco_t2,Cases averted by 2030,1798810.78,1798479.92,-330.86000000010245
MRT,tobacco_t2,Cases averted by 2035,3809598.03,3808219.52,-1378.5099999997765
MRT,tobacco_t2,Total healthy years lived by 2030,28172416.569999997,28172444.359999996,27.78999999910593
MRT,tobacco_t2,Total healthy years lived by 2035,54788843.14,54788960.18000001,117.04000000655651
MRT,tobacco_t2,Economic benefit (USD) by 2030,14745925605.236485,14745955559.768475,29954.53199005127
MRT,tobacco_t2,Economic benefit (USD) by 2035,27226131179.048527,27226249685.154575,118506.10604858398
MRT,tobacco_t2,Intervention cost (USD) by 2030,0,6756224.842895665,6756224.842895665
MRT,tobacco_t2,Intervention cost (USD) by 2035,0,12194954.613389283,12194954.613389283
MRT,tobacco_t3,Total deaths averted by 2030,187587.21000000002,187587.08,-0.13000000003376044
MRT,tobacco_t3,Total deaths averted by 2035,358247.94999999995,358247.25999999995,-0.6900000000023283
MRT,tobacco_t3,Cases averted by 2030,1798810.78,1798612.56,-198.21999999997206
MRT,tobacco_t3,Cases averted by 2035,3809598.03,3808772.37,-825.6599999996834
MRT,tobacco_t3,Total healthy years lived by 2030,28172416.569999997,28172433.209999997,16.640000000596046
MRT,tobacco_t3,Total healthy years lived by 2035,54788843.14,54788913.21999999,70.07999999076128
MRT,tobacco_t3,Economic benefit (USD) by 2030,14745925605.236485,14745943544.493536,17939.257051467896
MRT,tobacco_t3,Economic benefit (USD) by 2035,27226131179.048527,27226202133.8789,70954.83037185669
MRT,tobacco_t3,Intervention cost (USD) by 2030,0,1228404.5112539981,1228404.5112539981
MRT,tobacco_t3,Intervention cost (USD) by 2035,0,2217264.4263793635,2217264.4263793635
MRT,tobacco_t6,Total deaths averted by 2030,187587.21000000002,187587.06,-0.15000000002328306
MRT,tobacco_t6,Total deaths averted by 2035,358247.94999999995,358247.07999999996,-0.8699999999953434
MRT,tobacco_t6,Cases averted by 2030,1798810.78,1798566.18,-244.60000000009313
MRT,tobacco_t6,Cases averted by 2035,3809598.03,3808579.0999999996,-1018.9300000001676
MRT,tobacco_t6,Total healthy years lived by 2030,28172416.569999997,28172437.11,20.54000000283122
MRT,tobacco_t6,Total healthy years lived by 2035,54788843.14,54788929.63999999,86.49999999254942
MRT,tobacco_t6,Economic benefit (USD) by 2030,14745925605.236485,14745947744.737646,22139.501161575317
MRT,tobacco_t6,Economic benefit (USD) by 2035,27226131179.048527,27226218754.126343,87575.07781600952
MRT,tobacco_t6,Intervention cost (USD) by 2030,0,1228404.5133876186,1228404.5133876186
MRT,tobacco_t6,Intervention cost (USD) by 2035,0,2217264.4434124893,2217264.4434124893
MRT,tobacco_t4,Total deaths averted by 2030,187587.21000000002,187586.93,-0.2800000000279397
MRT,tobacco_t4,Total deaths averted by 2035,358247.94999999995,358246.36000000004,-1.589999999909196
MRT,tobacco_t4,Cases averted by 2030,1798810.78,1798346.8599999999,-463.9200000001583
MRT,tobacco_t4,Cases averted by 2035,3809598.03,3807664.7199999997,-1933.3100000000559
MRT,tobacco_t4,Total healthy years lived by 2030,28172416.569999997,28172455.53,38.96000000461936
MRT,tobacco_t4,Total healthy years lived by 2035,54788843.14,54789007.269999996,164.12999999523163
MRT,tobacco_t4,Economic benefit (USD) by 2030,14745925605.236485,14745967620.004807,42014.76832199097
MRT,tobacco_t4,Economic benefit (USD) by 2035,27226131179.048527,27226297436.63846,166257.58993148804
MRT,tobacco_t4,Intervention cost (USD) by 2030,0,1228404.5214267937,1228404.5214267937
MRT,tobacco_t4,Intervention cost (USD) by 2035,0,2217264.5238113594,2217264.5238113594
MRT,tobacco_t5,Total deaths averted by 2030,187587.21000000002,187586.96,-0.25000000002910383
MRT,tobacco_t5,Total deaths averted by 2035,358247.94999999995,358246.56,-1.3899999999557622
MRT,tobacco_t5,Cases averted by 2030,1798810.78,1798413.44,-397.3400000000838
MRT,tobacco_t5,Cases averted by 2035,3809598.03,3807942.36,-1655.6699999999255
MRT,tobacco_t5,Total healthy years lived by 2030,28172416.569999997,28172449.95,33.38000000268221
MRT,tobacco_t5,Total healthy years lived by 2035,54788843.14,54788983.71,140.57000000029802
MRT,tobacco_t5,Economic benefit (USD) by 2030,14745925605.236485,14745961584.240784,35979.00429916382
MRT,tobacco_t5,Economic benefit (USD) by 2035,27226131179.048527,27226273535.77123,142356.72270202637
MRT,tobacco_t5,Intervention cost (USD) by 2030,0,1228404.519002098,1228404.519002098
MRT,tobacco_t5,Intervention cost (USD) by 2035,0,2217264.499339779,2217264.499339779
MUS,tobacco_t1,Total deaths averted by 2030,74370.05999999998,74369.48,-0.5799999999871943
MUS,tobacco_t1,Total deaths averted by 2035,143089.69,143087.75999999998,-1.930000000022119
MUS,tobacco_t1,Cases averted by 2030,254654.34999999998,254497.16999999998,-157.17999999999302
MUS,tobacco_t1,Cases averted by 2035,512659.68999999994,512218.78,-440.9099999999162
MUS,tobacco_t1,Total healthy years lived by 2030,6472474.140000001,6472487.699999999,13.559999998658895
MUS,tobacco_t1,Total healthy years lived by 2035,11817130.95,11817171.869999997,40.91999999806285
MUS,tobacco_t1,Economic benefit (USD) by 2030,34863248735.71982,34863333709.5113,84973.79148101807
MUS,tobacco_t1,Economic benefit (USD) by 2035,58952144384.203354,58952366477.52762,222093.32426452637
MUS,tobacco_t1,Intervention cost (USD) by 2030,0,509472.5745293642,509472.5745293642
MUS,tobacco_t1,Intervention cost (USD) by 2035,0,869073.0749254464,869073.0749254464
MUS,asthma_cr1,Total deaths averted by 2030,74370.05999999998,74370.06,1.4551915228366852e-11
MUS,asthma_cr1,Total deaths averted by 2035,143089.69,143089.69000000003,2.9103830456733704e-11
MUS,asthma_cr1,Cases averted by 2030,254654.34999999998,254654.34999999998,0.0
MUS,asthma_cr1,Cases averted by 2035,512659.68999999994,512659.69,5.820766091346741e-11
MUS,asthma_cr1,Total healthy years lived by 2030,6472474.140000001,6473813.92,1339.7799999993294
MUS,asthma_cr1,Total healthy years lived by 2035,11817130.95,11820404.559999999,3273.609999999404
MUS,asthma_cr1,Economic benefit (USD) by 2030,34863248735.71982,34868237627.98669,4988892.266868591
MUS,asthma_cr1,Economic benefit (USD) by 2035,58952144384.203354,58963338987.358444,11194603.155090332
MUS,asthma_cr1,Intervention cost (USD) by 2030,0,4730815.977473096,4730815.977473096
MUS,asthma_cr1,Intervention cost (USD) by 2035,0,8069960.098586696,8069960.098586696
MUS,tobacco_t2,Total deaths averted by 2030,74370.05999999998,74369.67,-0.389999999984866
MUS,tobacco_t2,Total deaths averted by 2035,143089.69,143087.76000000004,-1.9299999999639113
MUS,tobacco_t2,Cases averted by 2030,254654.34999999998,254543.18,-111.1699999999837
MUS,tobacco_t2,Cases averted by 2035,512659.68999999994,512224.48,-435.20999999996275
MUS,tobacco_t2,Total healthy years lived by 2030,6472474.140000001,6472483.49,9.349999999627471
MUS,tobacco_t2,Total healthy years lived by 2035,11817130.95,11817170.39,39.440000001341105
MUS,tobacco_t2,Economic benefit (USD) by 2030,34863248735.71982,34863306562.632515,57826.91269683838
MUS,tobacco_t2,Economic benefit (USD) by 2035,58952144384.203354,58952355482.80687,211098.603515625
MUS,tobacco_t2,Intervention cost (USD) by 2030,0,1601199.3795096881,1601199.3795096881
MUS,tobacco_t2,Intervention cost (USD) by 2035,0,2731372.267055422,2731372.267055422
MUS,tobacco_t3,Total deaths averted by 2030,74370.05999999998,74369.84000000001,-0.21999999997206032
MUS,tobacco_t3,Total deaths averted by 2035,143089.69,143088.55,-1.1400000000139698
MUS,tobacco_t3,Cases averted by 2030,254654.34999999998,254587.84,-66.50999999998021
MUS,tobacco_t3,Cases averted by 2035,512659.68999999994,512399.36,-260.3299999999581
MUS,tobacco_t3,Total healthy years lived by 2030,6472474.140000001,6472479.74,5.599999999627471
MUS,tobacco_t3,Total healthy years lived by 2035,11817130.95,11817154.55,23.600000001490116
MUS,tobacco_t3,Economic benefit (USD) by 2030,34863248735.71982,34863283326.86157,34591.14175415039
MUS,tobacco_t3,Economic benefit (USD) by 2035,58952144384.203354,58952270614.51502,126230.311668396
MUS,tobacco_t3,Intervention cost (USD) by 2030,0,291127.151127933,291127.151127933
MUS,tobacco_t3,Intervention cost (USD) by 2035,0,496613.05542189267,496613.05542189267
MUS,tobacco_t6,Total deaths averted by 2030,74370.05999999998,74369.78000000001,-0.279999999969732
MUS,tobacco_t6,Total deaths averted by 2035,143089.69,143088.26,-1.429999999993015
MUS,tobacco_t6,Cases averted by 2030,254654.34999999998,254572.24,-82.10999999998603
MUS,tobacco_t6,Cases averted by 2035,512659.68999999994,512338.29000000004,-321.39999999990687
