country,scenario,metric,baseline_value,comparison_value,difference
MLT,tobacco_t2,Total healthy years lived by 2035,5644423.68,5644436.0200000005,12.340000000782311
MLT,tobacco_t2,Economic benefit (USD) by 2030,68680945363.05,68681026580.490005,81217.4400024414
MLT,tobacco_t2,Economic benefit (USD) by 2035,130230672368.36002,130231020789.81,348421.44998168945
MLT,tobacco_t3,Total deaths averted by 2030,26961.080000000005,26961.060000000005,-0.020000000000436557
MLT,tobacco_t3,Total deaths averted by 2035,55415.16000000001,55415.130000000005,-0.030000000006111804
MLT,tobacco_t3,Cases averted by 2030,273401.72,273348.55000000005,-53.169999999925494
MLT,tobacco_t3,Cases averted by 2035,531992.17,531761.14,-231.03000000002794
MLT,tobacco_t3,Total healthy years lived by 2030,2938305.1,2938306.79,1.6899999999441206
MLT,tobacco_t3,Total healthy years lived by 2035,5644423.68,5644431.06,7.379999999888241
MLT,tobacco_t3,Economic benefit (USD) by 2030,68680945363.05,68680993964.05,48601.0
MLT,tobacco_t3,Economic benefit (USD) by 2035,130230672368.36002,130230880796.23,208427.8699798584
MLT,tobacco_t6,Total deaths averted by 2030,26961.080000000005,26961.07,-0.010000000005675247
MLT,tobacco_t6,Total deaths averted by 2035,55415.16000000001,55415.14000000001,-0.020000000004074536
MLT,tobacco_t6,Cases averted by 2030,273401.72,273336.1,-65.61999999999534
MLT,tobacco_t6,Cases averted by 2035,531992.17,531706.99,-285.1800000000512
MLT,tobacco_t6,Total healthy years lived by 2030,2938305.1,2938307.2,2.1000000000931323
MLT,tobacco_t6,Total healthy years lived by 2035,5644423.68,5644432.8,9.120000000111759
MLT,tobacco_t6,Economic benefit (USD) by 2030,68680945363.05,68681005360.06,59997.009994506836
MLT,tobacco_t6,Economic benefit (USD) by 2035,130230672368.36002,130230929698.62001,257330.25999450684
MLT,tobacco_t4,Total deaths averted by 2030,26961.080000000005,26961.05,-0.030000000006111804
MLT,tobacco_t4,Total deaths averted by 2035,55415.16000000001,55415.06999999999,-0.09000000001833541
MLT,tobacco_t4,Cases averted by 2030,273401.72,273277.08,-124.63999999995576
MLT,tobacco_t4,Cases averted by 2035,531992.17,531450.23,-541.9400000000605
MLT,tobacco_t4,Total healthy years lived by 2030,2938305.1,2938309.09,3.989999999757856
MLT,tobacco_t4,Total healthy years lived by 2035,5644423.68,5644441.01,17.330000000074506
MLT,tobacco_t4,Economic benefit (USD) by 2030,68680945363.05,68681059371.37,114008.31999969482
MLT,tobacco_t4,Economic benefit (USD) by 2035,130230672368.36002,130231161626.15001,489257.78999328613
MLT,tobacco_t5,Total deaths averted by 2030,26961.080000000005,26961.05,-0.030000000006111804
MLT,tobacco_t5,Total deaths averted by 2035,55415.16000000001,55415.11,-0.05000000001018634
MLT,tobacco_t5,Cases averted by 2030,273401.72,273295.01,-106.70999999996275
MLT,tobacco_t5,Cases averted by 2035,531992.17,531528.27,-463.9000000000233
MLT,tobacco_t5,Total healthy years lived by 2030,2938305.1,2938308.51,3.4099999996833503
MLT,tobacco_t5,Total healthy years lived by 2035,5644423.68,5644438.510000001,14.830000001005828
MLT,tobacco_t5,Economic benefit (USD) by 2030,68680945363.05,68681042954.03,97590.97999572754
MLT,tobacco_t5,Economic benefit (USD) by 2035,130230672368.36002,130231091102.14001,418733.7799987793
MRT,tobacco_t1,Total deaths averted by 2030,187587.21000000002,187586.88,-0.33000000001629815
MRT,tobacco_t1,Total deaths averted by 2035,358247.94999999995,358246.75000000006,-1.1999999998952262
MRT,tobacco_t1,Cases averted by 2030,1798810.78,1798357.0899999999,-453.69000000017695
MRT,tobacco_t1,Cases averted by 2035,3809598.03,3808243.46,-1354.5699999998324
MRT,tobacco_t1,Total healthy years lived by 2030,28172416.569999997,28172454.82,38.25000000372529
MRT,tobacco_t1,Total healthy years lived by 2035,54788843.14,54788958.7,115.56000000238419
MRT,tobacco_t1,Economic benefit (USD) by 2030,15902613966.210001,15902660710.04,46743.829999923706
MRT,tobacco_t1,Economic benefit (USD) by 2035,31727412474.909996,31727557908.54,145433.6300048828
MRT,asthma_cr1,Total deaths averted by 2030,187587.21000000002,187587.21000000002,0.0
MRT,asthma_cr1,Total deaths averted by 2035,358247.94999999995,358247.94999999995,0.0
MRT,asthma_cr1,Cases averted by 2030,1798810.78,1798810.78,0.0
MRT,asthma_cr1,Cases averted by 2035,3809598.03,3809598.03,0.0
MRT,asthma_cr1,Total healthy years lived by 2030,28172416.569999997,28182545.2,10128.630000002682
MRT,asthma_cr1,Total healthy years lived by 2035,54788843.14,54814814.69,25971.54999999702
MRT,asthma_cr1,Economic benefit (USD) by 2030,15902613966.210001,15907043415.410002,4429449.200000763
MRT,asthma_cr1,Economic benefit (USD) by 2035,31727412474.909996,31739036568.34,11624093.43000412
MRT,tobacco_t2,Total deaths averted by 2030,187587.21000000002,187587.01,-0.20000000001164153
MRT,tobacco_t2,Total deaths averted by 2035,358247.94999999995,358246.82,-1.129999999946449
MRT,tobacco_t2,Cases averted by 2030,1798810.78,1798479.92,-330.86000000010245
MRT,tobacco_t2,Cases averted by 2035,3809598.03,3808219.52,-1378.5099999997765
MRT,tobacco_t2,Total healthy years lived by 2030,28172416.569999997,28172444.359999996,27.78999999910593
MRT,tobacco_t2,Total healthy years lived by 2035,54788843.14,54788960.18000001,117.04000000655651
MRT,tobacco_t2,Economic benefit (USD) by 2030,15902613966.210001,15902647569.050001,33602.84000015259
MRT,tobacco_t2,Economic benefit (USD) by 2035,31727412474.909996,31727559088.579994,146613.66999816895
MRT,tobacco_t3,Total deaths averted by 2030,187587.21000000002,187587.08,-0.13000000003376044
MRT,tobacco_t3,Total deaths averted by 2035,358247.94999999995,358247.25999999995,-0.6900000000023283
MRT,tobacco_t3,Cases averted by 2030,1798810.78,1798612.56,-198.21999999997206
MRT,tobacco_t3,Cases averted by 2035,3809598.03,3808772.37,-825.6599999996834
MRT,tobacco_t3,Total healthy years lived by 2030,28172416.569999997,28172433.209999997,16.640000000596046
MRT,tobacco_t3,Total healthy years lived by 2035,54788843.14,54788913.21999999,70.07999999076128
MRT,tobacco_t3,Economic benefit (USD) by 2030,15902613966.210001,15902634090.19,20123.979999542236
MRT,tobacco_t3,Economic benefit (USD) by 2035,31727412474.909996,31727500258.059998,87783.15000152588
MRT,tobacco_t6,Total deaths averted by 2030,187587.21000000002,187587.06,-0.15000000002328306
MRT,tobacco_t6,Total deaths averted by 2035,358247.94999999995,358247.07999999996,-0.8699999999953434
MRT,tobacco_t6,Cases averted by 2030,1798810.78,1798566.18,-244.60000000009313
MRT,tobacco_t6,Cases averted by 2035,3809598.03,3808579.0999999996,-1018.9300000001676
MRT,tobacco_t6,Total healthy years lived by 2030,28172416.569999997,28172437.11,20.54000000283122
MRT,tobacco_t6,Total healthy years lived by 2035,54788843.14,54788929.63999999,86.49999999254942
MRT,tobacco_t6,Economic benefit (USD) by 2030,15902613966.210001,15902638802.039999,24835.829998016357
MRT,tobacco_t6,Economic benefit (USD) by 2035,31727412474.909996,31727520820.519997,108345.61000061035
MRT,tobacco_t4,Total deaths averted by 2030,187587.21000000002,187586.93,-0.2800000000279397
MRT,tobacco_t4,Total deaths averted by 2035,358247.94999999995,358246.36000000004,-1.589999999909196
MRT,tobacco_t4,Cases averted by 2030,1798810.78,1798346.8599999999,-463.9200000001583
MRT,tobacco_t4,Cases averted by 2035,3809598.03,3807664.7199999997,-1933.3100000000559
MRT,tobacco_t4,Total healthy years lived by 2030,28172416.569999997,28172455.53,38.96000000461936
MRT,tobacco_t4,Total healthy years lived by 2035,54788843.14,54789007.269999996,164.12999999523163
MRT,tobacco_t4,Economic benefit (USD) by 2030,15902613966.210001,15902661098.600002,47132.390001297
MRT,tobacco_t4,Economic benefit (USD) by 2035,31727412474.909996,31727618168.040005,205693.1300086975
MRT,tobacco_t5,Total deaths averted by 2030,187587.21000000002,187586.96,-0.25000000002910383
MRT,tobacco_t5,Total deaths averted by 2035,358247.94999999995,358246.56,-1.3899999999557622
MRT,tobacco_t5,Cases averted by 2030,1798810.78,1798413.44,-397.3400000000838
MRT,tobacco_t5,Cases averted by 2035,3809598.03,3807942.36,-1655.6699999999255
MRT,tobacco_t5,Total healthy years lived by 2030,28172416.569999997,28172449.95,33.38000000268221
MRT,tobacco_t5,Total healthy years lived by 2035,54788843.14,54788983.71,140.57000000029802
MRT,tobacco_t5,Economic benefit (USD) by 2030,15902613966.210001,15902654327.46,40361.24999809265
MRT,tobacco_t5,Economic benefit (USD) by 2035,31727412474.909996,31727588597.07,176122.1600036621
MUS,tobacco_t1,Total deaths averted by 2030,74370.05999999998,74369.48,-0.5799999999871943
MUS,tobacco_t1,Total deaths averted by 2035,143089.69,143087.75999999998,-1.930000000022119
MUS,tobacco_t1,Cases averted by 2030,254654.34999999998,254497.16999999998,-157.17999999999302
MUS,tobacco_t1,Cases averted by 2035,512659.68999999994,512218.78,-440.9099999999162
MUS,tobacco_t1,Total healthy years lived by 2030,6472474.140000001,6472487.699999999,13.559999998658895
MUS,tobacco_t1,Total healthy years lived by 2035,11817130.95,11817171.869999997,40.91999999806285
MUS,tobacco_t1,Economic benefit (USD) by 2030,37479907967.03,37480001480.61,93513.58000183105
MUS,tobacco_t1,Economic benefit (USD) by 2035,67958037107.600006,67958305021.92,267914.31999206543
MUS,asthma_cr1,Total deaths averted by 2030,74370.05999999998,74370.06,1.4551915228366852e-11
MUS,asthma_cr1,Total deaths averted by 2035,143089.69,143089.69000000003,2.9103830456733704e-11
MUS,asthma_cr1,Cases averted by 2030,254654.34999999998,254654.34999999998,0.0
MUS,asthma_cr1,Cases averted by 2035,512659.68999999994,512659.69,5.820766091346741e-11
MUS,asthma_cr1,Total healthy years lived by 2030,6472474.140000001,6473813.92,1339.7799999993294
MUS,asthma_cr1,Total healthy years lived by 2035,11817130.95,11820404.559999999,3273.609999999404
MUS,asthma_cr1,Economic benefit (USD) by 2030,37479907967.03,37485444085.5,5536118.470001221
MUS,asthma_cr1,Economic benefit (USD) by 2035,67958037107.600006,67971438786.51,13401678.909996033
MUS,tobacco_t2,Total deaths averted by 2030,74370.05999999998,74369.67,-0.389999999984866
MUS,tobacco_t2,Total deaths averted by 2035,143089.69,143087.76000000004,-1.9299999999639113
MUS,tobacco_t2,Cases averted by 2030,254654.34999999998,254543.18,-111.1699999999837
MUS,tobacco_t2,Cases averted by 2035,512659.68999999994,512224.48,-435.20999999996275
MUS,tobacco_t2,Total healthy years lived by 2030,6472474.140000001,6472483.49,9.349999999627471
MUS,tobacco_t2,Total healthy years lived by 2035,11817130.95,11817170.39,39.440000001341105
MUS,tobacco_t2,Economic benefit (USD) by 2030,37479907967.03,37479972776.490005,64809.46000671387
MUS,tobacco_t2,Economic benefit (USD) by 2035,67958037107.600006,67958297243.28001,260135.68000030518
MUS,tobacco_t3,Total deaths averted by 2030,74370.05999999998,74369.84000000001,-0.21999999997206032
MUS,tobacco_t3,Total deaths averted by 2035,143089.69,143088.55,-1.1400000000139698
MUS,tobacco_t3,Cases averted by 2030,254654.34999999998,254587.84,-66.50999999998021
MUS,tobacco_t3,Cases averted by 2035,512659.68999999994,512399.36,-260.3299999999581
MUS,tobacco_t3,Total healthy years lived by 2030,6472474.140000001,6472479.74,5.599999999627471
MUS,tobacco_t3,Total healthy years lived by 2035,11817130.95,11817154.55,23.600000001490116
MUS,tobacco_t3,Economic benefit (USD) by 2030,37479907967.03,37479946734.42,38767.38999938965
MUS,tobacco_t3,Economic benefit (USD) by 2035,67958037107.600006,67958192657.810005,155550.20999908447
MUS,tobacco_t6,Total deaths averted by 2030,74370.05999999998,74369.78000000001,-0.279999999969732
MUS,tobacco_t6,Total deaths averted by 2035,143089.69,143088.26,-1.429999999993015
MUS,tobacco_t6,Cases averted by 2030,254654.34999999998,254572.24,-82.10999999998603
MUS,tobacco_t6,Cases averted by 2035,512659.68999999994,512338.29000000004,-321.39999999990687
MUS,tobacco_t6,Total healthy years lived by 2030,6472474.140000001,6472481.050000001,6.910000000149012
MUS,tobacco_t6,Total healthy years lived by 2035,11817130.95,11817160.090000002,29.14000000245869
MUS,tobacco_t6,Economic benefit (USD) by 2030,37479907967.03,37479955831.07,47864.04000091553
MUS,tobacco_t6,Economic benefit (USD) by 2035,67958037107.600006,67958229181.55,192073.94999694824
MUS,tobacco_t4,Total deaths averted by 2030,74370.05999999998,74369.53,-0.5299999999842839
MUS,tobacco_t4,Total deaths averted by 2035,143089.69,143086.99000000002,-2.6999999999825377
MUS,tobacco_t4,Cases averted by 2030,254654.34999999998,254498.3,-156.04999999998836
MUS,tobacco_t4,Cases averted by 2035,512659.68999999994,512048.55000000005,-611.1399999998976
MUS,tobacco_t4,Total healthy years lived by 2030,6472474.140000001,6472487.27,13.129999998956919
MUS,tobacco_t4,Total healthy years lived by 2035,11817130.95,11817186.34,55.39000000059605
MUS,tobacco_t4,Economic benefit (USD) by 2030,37479907967.03,37479998978.32,91011.29000091553
MUS,tobacco_t4,Economic benefit (USD) by 2035,67958037107.600006,67958402546.98,365439.3799972534
MUS,tobacco_t5,Total deaths averted by 2030,74370.05999999998,74369.62,-0.4399999999877764
MUS,tobacco_t5,Total deaths averted by 2035,143089.69,143087.4,-2.290000000008149
MUS,tobacco_t5,Cases averted by 2030,254654.34999999998,254520.78,-133.56999999997788
MUS,tobacco_t5,Cases averted by 2035,512659.68999999994,512136.6499999999,-523.0400000000373
MUS,tobacco_t5,Total healthy years lived by 2030,6472474.140000001,6472485.38,11.239999999292195
MUS,tobacco_t5,Total healthy years lived by 2035,11817130.95,11817178.349999998,47.399999998509884
MUS,tobacco_t5,Economic benefit (USD) by 2030,37479907967.03,37479985857.32,77890.29000091553
MUS,tobacco_t5,Economic benefit (USD) by 2035,67958037107.600006,67958349804.810005,312697.2099990845
MEX,tobacco_t1,Total deaths averted by 2030,5304460.82,5304458.699999999,-2.1200000010430813
MEX,tobacco_t1,Total deaths averted by 2035,10116745.730000002,10116738.55,-7.180000001564622
MEX,tobacco_t1,Cases averted by 2030,26448851.73,26446227.38,-2624.35000000149
MEX,tobacco_t1,Cases averted by 2035,54359263.550000004,54351693.48,-7570.070000007749
MEX,tobacco_t1,Total healthy years lived by 2030,699081805.98,699081965.61,159.62999999523163
MEX,tobacco_t1,Total healthy years lived by 2035,1298719513.75,1298719983.91,470.1600000858307
MEX,tobacco_t1,Economic benefit (USD) by 2030,4599942131789.36,4599943566012.34,1434222.9794921875
MEX,tobacco_t1,Economic benefit (USD) by 2035,8620961374441.74,8620965626034.619,4251592.87890625
MEX,asthma_cr1,Total deaths averted by 2030,5304460.82,5304460.82,0.0
MEX,asthma_cr1,Total deaths averted by 2035,10116745.730000002,10116745.73,-1.862645149230957e-09
MEX,asthma_cr1,Cases averted by 2030,26448851.73,26448851.73,0.0
MEX,asthma_cr1,Cases averted by 2035,54359263.550000004,54359263.55,-7.450580596923828e-09
MEX,asthma_cr1,Total healthy years lived by 2030,699081805.98,699187867.3,106061.31999993324
MEX,asthma_cr1,Total healthy years lived by 2035,1298719513.75,1298982968.47,263454.7200000286
MEX,asthma_cr1,Economic benefit (USD) by 2030,4599942131789.36,4600330250984.3,388119194.9394531
MEX,asthma_cr1,Economic benefit (USD) by 2035,8620961374441.74,8621972371372.76,1010996931.0195312
MEX,tobacco_t2,Total deaths averted by 2030,5304460.82,5304457.34,-3.480000000447035
MEX,tobacco_t2,Total deaths averted by 2035,10116745.730000002,10116727.180000002,-18.550000000745058
MEX,tobacco_t2,Cases averted by 2030,26448851.73,26444000.02,-4851.710000000894
MEX,tobacco_t2,Cases averted by 2035,54359263.550000004,54339745.89999999,-19517.65000001341
MEX,tobacco_t2,Total healthy years lived by 2030,699081805.98,699082098.88,292.89999997615814
MEX,tobacco_t2,Total healthy years lived by 2035,1298719513.75,1298720716.8500001,1203.1000001430511
MEX,tobacco_t2,Economic benefit (USD) by 2030,4599942131789.36,4599944743475.55,2611686.189453125
MEX,tobacco_t2,Economic benefit (USD) by 2035,8620961374441.74,8620972224639.689,10850197.94921875
MEX,tobacco_t3,Total deaths averted by 2030,5304460.82,5304458.7299999995,-2.090000000782311
MEX,tobacco_t3,Total deaths averted by 2035,10116745.730000002,10116734.6,-11.130000002682209
MEX,tobacco_t3,Cases averted by 2030,26448851.73,26445944.800000004,-2906.9299999959767
MEX,tobacco_t3,Cases averted by 2035,54359263.550000004,54347571.55,-11692.00000000745
MEX,tobacco_t3,Total healthy years lived by 2030,699081805.98,699081981.48,175.5
MEX,tobacco_t3,Total healthy years lived by 2035,1298719513.75,1298720234.4699998,720.7199997901917
MEX,tobacco_t3,Economic benefit (USD) by 2030,4599942131789.36,4599943696336.34,1564546.9794921875
MEX,tobacco_t3,Economic benefit (USD) by 2035,8620961374441.74,8620967873148.209,6498706.46875
MEX,tobacco_t6,Total deaths averted by 2030,5304460.82,5304458.24,-2.580000000074506
MEX,tobacco_t6,Total deaths averted by 2035,10116745.730000002,10116732.009999998,-13.720000004395843
MEX,tobacco_t6,Cases averted by 2030,26448851.73,26445264.75,-3586.980000000447
MEX,tobacco_t6,Cases averted by 2035,54359263.550000004,54344835.42,-14428.130000002682
MEX,tobacco_t6,Total healthy years lived by 2030,699081805.98,699082022.54,216.55999994277954
MEX,tobacco_t6,Total healthy years lived by 2035,1298719513.75,1298720403.15,889.4000000953674
MEX,tobacco_t6,Economic benefit (USD) by 2030,4599942131789.36,4599944062459.87,1930670.509765625
